window_days,batter_id,player,team_recent,stand_recent,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
7,701162,ben malgeri,DET,R,9,8,6,0,0,0,0,1,2,92.2,83.11,29.38,0.0,0.0,0.0,0.0,0.0,0.125,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701305,zach dezenzo,HOU,R,10,10,7,0,0,0,0,1,5,92.5,74.34,17.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701358,cam smith,HOU,R,22,38,20,1,2,5,1,2,8,107.0,82.7,14.37,0.0455,0.0909,0.0526,0.2273,0.0455,0.0526,0.2105,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701398,sal stewart,CIN,R,27,40,22,2,3,8,2,4,9,109.2,81.76,13.93,0.0741,0.1111,0.075,0.2963,0.0741,0.1,0.225,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701538,jackson merrill,SD,L,31,54,40,0,0,9,1,9,18,112.0,81.39,19.76,0.0,0.0,0.0,0.2903,0.0323,0.1667,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701675,nathan church,STL,L,21,41,24,0,0,0,0,3,11,103.1,77.96,16.83,0.0,0.0,0.0,0.0,0.0,0.0732,0.2683,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701678,hao-yu lee,DET,R,10,17,9,0,0,2,1,2,5,107.2,80.5,2.76,0.0,0.0,0.0,0.2,0.1,0.1176,0.2941,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701762,nick kurtz,ATH,L,10,7,2,0,0,0,0,0,1,103.3,68.33,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701807,carson benge,NYM,L,30,35,22,1,1,3,2,3,9,106.9,82.79,12.74,0.0333,0.0333,0.0286,0.1,0.0667,0.0857,0.2571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,701852,drew cavanaugh,SF,L,16,17,11,0,1,2,1,2,3,101.9,79.47,20.18,0.0,0.0625,0.0588,0.125,0.0625,0.1176,0.1765,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,702176,alan roden,MIN,L,16,22,15,0,1,6,2,3,8,104.5,87.37,21.18,0.0,0.0625,0.0455,0.375,0.125,0.1364,0.3636,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,702222,justin crawford,PHI,L,12,18,11,0,0,1,0,1,7,105.8,83.68,20.17,0.0,0.0,0.0,0.0833,0.0,0.0556,0.3889,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,702284,cole young,SEA,L,23,36,27,2,0,7,1,6,11,108.0,84.52,26.94,0.087,0.0,0.0,0.3043,0.0435,0.1667,0.3056,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,702332,caleb durbin,BOS,R,26,46,33,1,0,5,2,5,17,103.8,81.26,19.33,0.0385,0.0,0.0,0.1923,0.0769,0.1087,0.3696,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,702616,jackson holliday,BAL,L,16,16,8,0,0,2,0,2,4,99.7,77.08,14.06,0.0,0.0,0.0,0.125,0.0,0.125,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,703607,henry bolte,ATH,R,20,20,12,1,1,2,0,3,4,110.7,86.21,15.7,0.05,0.05,0.05,0.1,0.0,0.15,0.2,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,800050,chase delauter,CLE,L,27,33,22,3,4,7,3,8,8,109.8,88.81,23.7,0.1111,0.1481,0.1212,0.2593,0.1111,0.2424,0.2424,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,800325,,MIL,L,18,19,13,0,0,3,0,4,5,100.9,82.83,19.32,0.0,0.0,0.0,0.1667,0.0,0.2105,0.2632,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,802139,jj wetherholt,STL,L,28,31,18,0,2,8,1,2,9,104.3,84.7,16.81,0.0,0.0714,0.0645,0.2857,0.0357,0.0645,0.2903,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,802415,chandler simpson,TB,L,27,39,19,0,0,2,0,6,13,100.8,78.89,1.69,0.0,0.0,0.0,0.0741,0.0,0.1538,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,803011,sam antonacci,CWS,L,21,23,16,1,1,3,1,4,8,105.1,79.33,17.0,0.0476,0.0476,0.0435,0.1429,0.0476,0.1739,0.3478,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,804668,rafael flores,PIT,R,7,7,3,0,1,1,0,2,2,103.0,84.51,6.14,0.0,0.1429,0.1429,0.1429,0.0,0.2857,0.2857,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805300,jakob marsee,MIA,L,22,29,18,0,0,3,0,6,7,107.3,84.79,20.76,0.0,0.0,0.0,0.1364,0.0,0.2069,0.2414,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805347,jim jarvis,ATL,L,21,29,17,1,2,3,2,6,9,105.1,74.61,2.03,0.0476,0.0952,0.069,0.1429,0.0952,0.2069,0.3103,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805367,chase meidroth,CWS,R,24,32,25,0,0,4,1,6,11,103.8,79.45,27.0,0.0,0.0,0.0,0.1667,0.0417,0.1875,0.3438,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805779,jacob wilson,ATH,R,23,33,18,0,0,2,0,3,14,105.6,81.54,11.79,0.0,0.0,0.0,0.087,0.0,0.0909,0.4242,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805808,kevin mcgonigle,DET,L,26,34,20,1,1,4,1,6,9,104.5,77.26,9.44,0.0385,0.0385,0.0294,0.1538,0.0385,0.1765,0.2647,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805811,bryce eldridge,SF,L,28,32,24,1,2,6,2,7,15,108.5,85.07,21.5,0.0357,0.0714,0.0625,0.2143,0.0714,0.2188,0.4688,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,805999,a. j. ewing,NYM,L,32,39,21,2,2,3,2,6,11,105.5,81.46,9.82,0.0625,0.0625,0.0513,0.0938,0.0625,0.1538,0.2821,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,806068,colt emerson,SEA,L,15,16,10,0,1,4,1,2,8,101.5,83.05,11.0,0.0,0.0667,0.0625,0.2667,0.0667,0.125,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,806198,cooper pratt,MIL,R,29,37,22,0,1,7,0,7,15,104.1,86.94,9.54,0.0,0.0345,0.027,0.2414,0.0,0.1892,0.4054,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,807712,luke keaschall,MIN,R,22,21,16,0,1,4,1,7,9,104.5,81.76,18.95,0.0,0.0455,0.0476,0.1818,0.0455,0.3333,0.4286,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,807799,masataka yoshida,BOS,L,15,25,19,1,1,5,2,4,7,106.9,83.68,24.0,0.0667,0.0667,0.04,0.3333,0.1333,0.16,0.28,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,808959,munetaka murakami,CWS,L,13,6,2,0,0,1,0,1,0,102.2,77.1,1.0,0.0,0.0,0.0,0.0769,0.0,0.1667,0.0,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,808982,jung hoo lee,SF,L,24,34,22,0,0,2,0,5,10,102.0,79.74,17.21,0.0,0.0,0.0,0.0833,0.0,0.1471,0.2941,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,810938,ben williamson,TB,R,13,17,9,0,1,2,1,1,6,103.6,83.86,4.12,0.0,0.0769,0.0588,0.1538,0.0769,0.0588,0.3529,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,811965,joshua kuroda-grauer,ATH,R,23,40,24,0,0,4,1,4,12,107.1,82.44,16.18,0.0,0.0,0.0,0.1739,0.0435,0.1,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,814439,ryan waldschmidt,AZ,R,6,5,3,0,0,0,0,0,2,93.3,72.98,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,815873,sean keys,TOR,L,11,14,10,0,0,5,1,2,2,108.5,87.21,28.07,0.0,0.0,0.0,0.4545,0.0909,0.1429,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,823550,sung mun song,SD,L,21,25,13,0,0,1,0,2,8,102.9,82.58,6.96,0.0,0.0,0.0,0.0476,0.0,0.08,0.32,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,500743,miguel rojas,LAD,R,25,35,18,1,2,6,4,6,9,106.0,85.28,13.0,0.04,0.08,0.0571,0.24,0.16,0.1714,0.2571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,502671,paul goldschmidt,NYY,R,37,43,29,1,2,7,1,6,14,103.2,80.31,18.21,0.027,0.0541,0.0465,0.1892,0.027,0.1395,0.3256,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,514888,josé altuve,HOU,R,52,71,46,3,2,10,1,12,18,107.4,79.32,19.13,0.0577,0.0385,0.0282,0.1923,0.0192,0.169,0.2535,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,516782,starling marte,KC,R,19,33,18,0,0,2,0,2,10,103.9,80.65,11.03,0.0,0.0,0.0,0.1053,0.0,0.0606,0.303,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,518692,freddie freeman,LAD,L,54,86,57,2,3,16,1,11,35,109.1,83.64,17.71,0.037,0.0556,0.0349,0.2963,0.0185,0.1279,0.407,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,521692,salvador pérez,KC,R,42,62,38,1,3,13,2,11,18,108.9,83.09,16.61,0.0238,0.0714,0.0484,0.3095,0.0476,0.1774,0.2903,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,542303,marcell ozuna,PIT,R,21,31,20,1,1,3,1,5,12,105.4,83.34,17.16,0.0476,0.0476,0.0323,0.1429,0.0476,0.1613,0.3871,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,543309,kyle higashioka,TEX,R,25,38,31,2,1,8,2,8,12,106.7,82.05,29.76,0.08,0.04,0.0263,0.32,0.08,0.2105,0.3158,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,543510,james mccann,AZ,R,7,9,4,2,1,3,1,2,4,105.5,86.83,-6.22,0.2857,0.1429,0.1111,0.4286,0.1429,0.2222,0.4444,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,543807,george springer,TOR,R,22,31,20,1,2,4,2,5,10,105.3,81.46,13.35,0.0455,0.0909,0.0645,0.1818,0.0909,0.1613,0.3226,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,543877,christian vázquez,HOU,R,16,20,15,1,0,4,2,1,7,103.4,82.85,29.25,0.0625,0.0,0.0,0.25,0.125,0.05,0.35,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,545121,ildemaro vargas,AZ,L,31,38,16,0,0,5,0,5,10,109.4,86.24,7.87,0.0,0.0,0.0,0.1613,0.0,0.1316,0.2632,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,545341,randal grichuk,CWS,R,25,46,34,0,1,5,1,6,11,113.6,83.18,26.87,0.0,0.04,0.0217,0.2,0.04,0.1304,0.2391,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,545361,mike trout,LAA,R,19,30,20,1,1,2,1,6,10,110.6,79.14,18.5,0.0526,0.0526,0.0333,0.1053,0.0526,0.2,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,547180,bryce harper,PHI,L,58,76,43,1,1,6,1,3,17,108.1,82.32,18.92,0.0172,0.0172,0.0132,0.1034,0.0172,0.0395,0.2237,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,553869,elías díaz,TEX,R,32,52,32,2,2,6,3,9,15,112.0,82.57,15.13,0.0625,0.0625,0.0385,0.1875,0.0938,0.1731,0.2885,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,553993,eugenio suárez,CIN,R,50,57,38,3,4,12,2,10,22,111.3,83.9,18.02,0.06,0.08,0.0702,0.24,0.04,0.1754,0.386,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,571448,nolan arenado,AZ,R,48,58,37,4,4,10,3,13,18,105.0,83.99,15.05,0.0833,0.0833,0.069,0.2083,0.0625,0.2241,0.3103,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,571657,kyle farmer,ATL,R,1,1,0,0,0,0,0,0,0,67.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,571912,luke maile,KC,R,7,8,7,1,1,1,0,1,2,98.6,75.46,34.12,0.1429,0.1429,0.125,0.1429,0.0,0.125,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,571970,max muncy,LAD,L,42,54,33,1,2,13,2,12,16,106.4,84.85,15.76,0.0238,0.0476,0.037,0.3095,0.0476,0.2222,0.2963,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,572233,christian walker,HOU,R,49,65,45,1,3,6,1,10,21,108.9,81.54,23.14,0.0204,0.0612,0.0462,0.1224,0.0204,0.1538,0.3231,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,573262,mike yastrzemski,ATL,L,37,45,33,2,5,11,4,11,17,107.0,85.0,24.29,0.0541,0.1351,0.1111,0.2973,0.1081,0.2444,0.3778,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,575929,willson contreras,BOS,R,31,41,30,3,5,15,5,9,17,115.1,87.69,25.71,0.0968,0.1613,0.122,0.4839,0.1613,0.2195,0.4146,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,592518,manny machado,SD,R,55,59,44,4,4,12,3,9,20,112.0,83.92,25.95,0.0727,0.0727,0.0678,0.2182,0.0545,0.1525,0.339,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,592626,joc pederson,TEX,L,31,38,26,2,2,6,3,7,6,107.7,85.02,28.16,0.0645,0.0645,0.0526,0.1935,0.0968,0.1842,0.1579,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,592663,j. t. realmuto,PHI,R,38,45,34,2,1,6,1,6,13,108.8,83.0,24.69,0.0526,0.0263,0.0222,0.1579,0.0263,0.1333,0.2889,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,592885,christian yelich,MIL,L,59,72,39,1,3,6,2,2,19,108.6,80.27,8.11,0.0169,0.0508,0.0417,0.1017,0.0339,0.0278,0.2639,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,593428,xander bogaerts,SD,R,54,56,19,1,3,7,3,9,14,107.1,83.57,-7.84,0.0185,0.0556,0.0536,0.1296,0.0556,0.1607,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,593871,jorge polanco,NYM,L,18,28,17,0,0,2,1,4,4,104.1,76.86,20.04,0.0,0.0,0.0,0.1111,0.0556,0.1429,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,595978,austin hedges,CLE,R,23,28,18,2,3,5,3,5,10,104.1,81.85,20.18,0.087,0.1304,0.1071,0.2174,0.1304,0.1786,0.3571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,596019,francisco lindor,NYM,L,53,71,47,3,4,21,7,15,23,109.4,86.88,19.13,0.0566,0.0755,0.0563,0.3962,0.1321,0.2113,0.3239,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,596117,garrett stubbs,PHI,L,4,6,4,0,0,0,0,0,2,93.1,75.98,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,596142,gary sánchez,MIL,R,22,22,13,0,0,6,1,4,7,111.0,82.85,6.55,0.0,0.0,0.0,0.2727,0.0455,0.1818,0.3182,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,596146,max kepler,AZ,L,33,47,36,1,3,10,2,12,22,108.6,82.26,23.28,0.0303,0.0909,0.0638,0.303,0.0606,0.2553,0.4681,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,605137,josh bell,MIN,L,52,73,46,4,6,18,6,15,26,112.6,85.5,15.58,0.0769,0.1154,0.0822,0.3462,0.1154,0.2055,0.3562,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,605141,mookie betts,LAD,R,46,62,43,0,2,12,1,12,18,105.0,86.93,21.52,0.0,0.0435,0.0323,0.2609,0.0217,0.1935,0.2903,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,605170,víctor caratini,MIN,L,33,33,20,1,2,5,2,5,11,109.0,90.59,18.97,0.0303,0.0606,0.0606,0.1515,0.0606,0.1515,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,606192,teoscar hernández,LAD,R,47,45,33,1,2,9,1,3,7,106.9,86.79,27.07,0.0213,0.0426,0.0444,0.1915,0.0213,0.0667,0.1556,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,606466,ketel marte,AZ,L,58,89,52,2,3,10,1,13,26,116.8,83.68,16.37,0.0345,0.0517,0.0337,0.1724,0.0172,0.1461,0.2921,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,606992,eric haase,SF,R,15,11,5,0,1,1,0,1,1,108.1,69.92,-3.64,0.0,0.0667,0.0909,0.0667,0.0,0.0909,0.0909,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,607043,brandon nimmo,TEX,L,30,45,28,1,3,7,3,3,16,107.0,85.94,14.56,0.0333,0.1,0.0667,0.2333,0.1,0.0667,0.3556,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,607208,trea turner,PHI,R,54,62,37,3,5,12,2,8,24,105.0,84.18,10.66,0.0556,0.0926,0.0806,0.2222,0.037,0.129,0.3871,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,608324,alex bregman,CHC,R,56,68,51,3,1,11,1,14,13,103.4,83.85,27.57,0.0536,0.0179,0.0147,0.1964,0.0179,0.2059,0.1912,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,608348,carson kelly,CHC,R,33,37,21,2,2,5,2,4,12,106.6,80.93,16.73,0.0606,0.0606,0.0541,0.1515,0.0606,0.1081,0.3243,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,608841,joey meneses,ATH,R,11,9,5,0,0,1,0,2,3,104.4,87.93,11.67,0.0,0.0,0.0,0.0909,0.0,0.2222,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,609280,miguel andújar,SD,R,27,41,22,0,1,5,2,11,10,106.4,81.75,11.15,0.0,0.037,0.0244,0.1852,0.0741,0.2683,0.2439,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,620443,luis torrens,NYM,R,25,36,16,1,1,3,1,1,10,105.2,80.97,3.53,0.04,0.04,0.0278,0.12,0.04,0.0278,0.2778,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,621020,dansby swanson,CHC,R,45,61,37,5,4,15,3,16,16,106.9,85.7,12.84,0.1111,0.0889,0.0656,0.3333,0.0667,0.2623,0.2623,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,621438,tyrone taylor,NYM,R,23,28,18,3,4,6,3,8,11,109.8,83.64,18.36,0.1304,0.1739,0.1429,0.2609,0.1304,0.2857,0.3929,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,621439,byron buxton,MIN,R,6,8,5,0,1,1,1,2,3,103.6,85.56,13.38,0.0,0.1667,0.125,0.1667,0.1667,0.25,0.375,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,621493,taylor ward,BAL,R,52,60,46,1,3,9,1,11,27,107.0,81.6,23.1,0.0192,0.0577,0.05,0.1731,0.0192,0.1833,0.45,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,621566,matt olson,ATL,L,59,77,55,5,6,21,7,14,25,111.3,87.33,22.82,0.0847,0.1017,0.0779,0.3559,0.1186,0.1818,0.3247,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,622268,donovan walton,LAA,L,8,15,11,0,0,2,0,1,4,99.7,83.73,23.13,0.0,0.0,0.0,0.25,0.0,0.0667,0.2667,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,622761,jorge mateo,ATL,R,21,25,15,0,1,3,1,5,5,106.1,78.68,16.4,0.0,0.0476,0.04,0.1429,0.0476,0.2,0.2,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,623168,tyler heineman,LAA,L,10,14,7,0,0,0,0,1,2,94.0,75.74,11.93,0.0,0.0,0.0,0.0,0.0,0.0714,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,624413,pete alonso,BAL,R,51,67,52,2,3,16,6,7,28,111.9,83.62,23.06,0.0392,0.0588,0.0448,0.3137,0.1176,0.1045,0.4179,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,624424,michael conforto,CHC,L,32,37,22,3,2,5,2,7,12,108.3,82.1,13.0,0.0938,0.0625,0.0541,0.1562,0.0625,0.1892,0.3243,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,624431,jose trevino,CIN,R,18,25,16,1,0,1,0,3,4,104.4,89.98,23.04,0.0556,0.0,0.0,0.0556,0.0,0.12,0.16,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,624585,jorge soler,LAA,R,46,52,35,0,4,7,1,9,15,112.6,85.47,19.48,0.0,0.087,0.0769,0.1522,0.0217,0.1731,0.2885,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,624641,edmundo sosa,PHI,R,17,28,18,0,1,5,1,5,6,109.8,80.32,17.64,0.0,0.0588,0.0357,0.2941,0.0588,0.1786,0.2143,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,630105,jake cronenworth,SD,L,48,60,34,2,3,11,2,10,18,108.0,82.87,10.13,0.0417,0.0625,0.05,0.2292,0.0417,0.1667,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,640459,brian navarreto,MIA,R,9,10,6,0,1,1,1,2,3,104.0,80.91,15.3,0.0,0.1111,0.1,0.1111,0.1111,0.2,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,640492,josé azócar,ATL,R,2,2,1,0,0,0,0,0,1,92.2,84.45,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,641343,jake bauers,MIL,L,60,70,53,4,7,17,4,17,30,114.8,84.17,23.11,0.0667,0.1167,0.1,0.2833,0.0667,0.2429,0.4286,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,641355,cody bellinger,NYY,L,51,61,37,0,0,8,1,11,18,107.3,81.95,17.48,0.0,0.0,0.0,0.1569,0.0196,0.1803,0.2951,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,641487,j. p. crawford,SEA,L,52,70,43,0,1,7,1,12,28,107.6,81.26,11.74,0.0,0.0192,0.0143,0.1346,0.0192,0.1714,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
14,641598,mitch garver,SEA,R,10,10,5,1,1,2,1,2,3,105.1,89.82,16.8,0.1,0.1,0.1,0.2,0.1,0.2,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
