batter_id,player,stand,pitch_type,pitch_name,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
681297,colton cowser,L,ST,Sweeper,6,4,4,1,1,2,1,2,2,102.6,83.27,42.5,0.1667,0.1667,0.25,0.3333,0.1667,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681297,colton cowser,L,SV,Slurve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,CH,Changeup,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,CU,Curveball,1,1,1,0,0,0,0,0,1,94.6,94.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,FC,Cutter,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,FF,4-Seam Fastball,2,3,2,0,0,0,0,0,0,88.7,63.77,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,SI,Sinker,2,1,0,0,0,0,0,0,0,80.7,80.7,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,SL,Slider,1,1,0,0,0,0,0,0,0,100.4,100.4,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681351,logan o'hoppe,R,ST,Sweeper,1,1,0,0,0,0,0,0,0,99.0,99.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,CH,Changeup,8,12,6,0,0,2,0,2,2,100.9,68.88,5.83,0.0,0.0,0.0,0.25,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,CU,Curveball,5,5,3,0,0,1,0,1,1,98.9,76.72,21.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,EP,Eephus,1,2,0,0,0,0,0,0,0,93.9,67.5,-29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,FC,Cutter,6,13,10,1,1,2,1,2,4,102.4,80.88,24.38,0.1667,0.1667,0.0769,0.3333,0.1667,0.1538,0.3077,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,FF,4-Seam Fastball,15,25,18,0,0,2,1,0,9,104.5,81.46,20.64,0.0,0.0,0.0,0.1333,0.0667,0.0,0.36,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,FS,Split-Finger,2,5,3,0,0,1,0,0,1,98.5,82.2,24.6,0.0,0.0,0.0,0.5,0.0,0.0,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,KC,Knuckle Curve,1,2,0,0,0,0,0,0,0,60.1,48.8,-45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,SI,Sinker,11,6,4,0,1,2,0,0,4,104.3,92.45,13.67,0.0,0.0909,0.1667,0.1818,0.0,0.0,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,SL,Slider,10,9,6,0,0,2,0,4,3,99.4,83.16,19.0,0.0,0.0,0.0,0.2,0.0,0.4444,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,ST,Sweeper,6,8,7,1,0,2,0,2,2,103.8,87.81,34.25,0.1667,0.0,0.0,0.3333,0.0,0.25,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681393,connor norby,R,SV,Slurve,2,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,CH,Changeup,2,3,1,1,1,1,1,1,1,102.2,80.0,-2.67,0.5,0.5,0.3333,0.5,0.5,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,CS,Slow Curve,1,1,1,0,0,0,0,0,1,94.8,94.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,CU,Curveball,2,3,0,0,0,0,0,0,0,83.0,73.5,-12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,FC,Cutter,4,3,1,0,0,0,0,0,0,86.5,82.63,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,FF,4-Seam Fastball,11,7,7,3,3,3,3,2,4,106.0,91.91,35.71,0.2727,0.2727,0.4286,0.2727,0.2727,0.2857,0.5714,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,FS,Split-Finger,3,2,0,0,0,0,0,0,0,81.3,79.1,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,SI,Sinker,7,10,5,1,2,3,2,3,3,106.4,90.67,8.5,0.1429,0.2857,0.2,0.4286,0.2857,0.3,0.3,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,SL,Slider,1,3,3,0,0,2,1,0,2,108.4,96.2,25.33,0.0,0.0,0.0,2.0,1.0,0.0,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,L,ST,Sweeper,3,1,1,0,0,1,0,1,1,96.0,96.0,12.0,0.0,0.0,0.0,0.3333,0.0,1.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,R,CH,Changeup,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,R,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,R,FF,4-Seam Fastball,1,3,1,0,0,0,0,0,0,85.9,74.93,-14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,R,SI,Sinker,1,1,0,0,0,0,0,0,0,83.1,83.1,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681508,mickey gasper,R,SV,Slurve,1,1,1,0,0,0,0,0,0,74.0,74.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681546,james outman,L,EP,Eephus,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681546,james outman,L,FA,Other,1,2,1,1,1,1,1,1,1,103.7,91.0,13.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681546,james outman,L,FF,4-Seam Fastball,2,3,2,0,0,0,0,0,0,87.4,79.87,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681546,james outman,L,FS,Split-Finger,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,CH,Changeup,8,10,6,0,0,1,0,0,5,96.5,80.38,13.1,0.0,0.0,0.0,0.125,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,CU,Curveball,2,3,2,0,0,0,0,0,1,94.9,82.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,FC,Cutter,9,13,6,1,1,2,1,2,2,108.1,78.58,12.46,0.1111,0.1111,0.0769,0.2222,0.1111,0.1538,0.1538,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,FF,4-Seam Fastball,30,49,35,1,2,7,1,5,18,106.5,84.95,26.37,0.0333,0.0667,0.0408,0.2333,0.0333,0.102,0.3673,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,FS,Split-Finger,1,1,1,0,0,1,0,0,0,99.1,99.1,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,KC,Knuckle Curve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,SI,Sinker,15,21,8,0,0,2,0,0,4,99.3,85.8,-0.24,0.0,0.0,0.0,0.1333,0.0,0.0,0.1905,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,SL,Slider,9,16,7,0,0,0,0,4,5,105.9,79.74,4.75,0.0,0.0,0.0,0.0,0.0,0.25,0.3125,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681624,andy pages,R,ST,Sweeper,6,7,6,1,1,2,1,4,4,100.8,78.14,33.43,0.1667,0.1667,0.1429,0.3333,0.1667,0.5714,0.5714,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,CH,Changeup,6,8,1,0,0,0,0,1,0,83.4,73.16,-21.88,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,CU,Curveball,7,8,5,0,0,1,1,2,2,113.3,83.55,16.38,0.0,0.0,0.0,0.1429,0.1429,0.25,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,FA,Other,1,2,1,0,0,0,0,0,0,98.9,89.2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,FC,Cutter,4,7,4,1,1,2,2,2,2,104.4,91.41,21.71,0.25,0.25,0.1429,0.5,0.5,0.2857,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,FF,4-Seam Fastball,23,34,25,2,3,3,2,4,12,111.3,83.56,21.44,0.087,0.1304,0.0882,0.1304,0.087,0.1176,0.3529,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,FS,Split-Finger,1,2,0,0,0,0,0,0,0,106.8,102.35,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,KC,Knuckle Curve,2,1,1,0,0,0,0,0,1,83.7,83.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,SI,Sinker,29,27,10,0,1,2,0,4,4,106.0,82.87,0.85,0.0,0.0345,0.037,0.069,0.0,0.1481,0.1481,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,SL,Slider,16,15,12,2,3,7,5,7,8,108.5,93.55,20.87,0.125,0.1875,0.2,0.4375,0.3125,0.4667,0.5333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681715,heriberto hernandez,R,ST,Sweeper,14,17,13,1,1,5,3,5,8,103.2,83.95,18.29,0.0714,0.0714,0.0588,0.3571,0.2143,0.2941,0.4706,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,CH,Changeup,2,2,1,0,0,1,0,1,1,102.8,86.6,-23.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,CU,Curveball,1,1,0,0,0,0,0,0,0,69.6,69.6,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,FF,4-Seam Fastball,1,3,3,0,0,0,0,0,0,83.4,78.97,65.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,KC,Knuckle Curve,0,1,1,0,0,1,0,0,0,96.5,96.5,53.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,SI,Sinker,2,3,2,0,0,0,0,1,1,84.5,77.13,25.33,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
681807,david fry,R,SL,Slider,0,1,1,0,0,0,0,0,0,82.7,82.7,74.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,CH,Changeup,1,2,1,0,0,0,0,0,0,28.1,24.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,CU,Curveball,3,5,0,0,0,0,0,0,0,106.2,85.46,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,FC,Cutter,4,4,1,0,0,0,0,0,0,96.8,90.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,FF,4-Seam Fastball,7,11,10,0,0,1,0,3,3,103.8,80.48,34.55,0.0,0.0,0.0,0.1429,0.0,0.2727,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,FS,Split-Finger,0,1,1,0,0,1,0,0,1,101.1,101.1,11.0,,,0.0,,,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,KC,Knuckle Curve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,SI,Sinker,0,1,1,0,0,0,0,0,0,80.9,80.9,58.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,SL,Slider,10,12,7,0,0,0,0,2,1,95.9,82.33,23.33,0.0,0.0,0.0,0.0,0.0,0.1667,0.0833,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682622,noelvi marte,R,ST,Sweeper,6,3,3,0,0,0,0,1,2,79.2,73.43,37.67,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,CH,Changeup,6,9,4,0,0,0,0,0,1,98.0,84.26,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,CU,Curveball,5,3,1,0,0,0,0,0,0,102.7,88.3,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,FA,Other,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,FC,Cutter,6,4,3,0,0,0,0,0,2,75.1,72.62,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,FF,4-Seam Fastball,19,24,19,0,1,4,1,0,11,108.4,84.91,31.46,0.0,0.0526,0.0417,0.2105,0.0526,0.0,0.4583,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,FS,Split-Finger,3,3,2,1,1,2,2,1,3,101.7,96.77,20.0,0.3333,0.3333,0.3333,0.6667,0.6667,0.3333,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,KC,Knuckle Curve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,SI,Sinker,15,15,8,0,0,0,0,0,1,111.0,83.37,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,SL,Slider,14,10,5,0,0,1,0,4,3,108.2,80.0,10.0,0.0,0.0,0.0,0.0714,0.0,0.4,0.3,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682626,francisco álvarez,R,ST,Sweeper,9,12,9,0,2,2,1,3,5,101.2,74.49,16.33,0.0,0.2222,0.1667,0.2222,0.1111,0.25,0.4167,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,CH,Changeup,1,1,1,0,0,0,0,0,1,88.2,88.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,EP,Eephus,0,1,1,0,0,0,0,0,0,48.8,48.8,47.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,FA,Other,1,1,1,0,0,0,0,0,0,83.0,83.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,FF,4-Seam Fastball,6,4,4,1,1,3,2,2,3,107.9,102.05,24.5,0.1667,0.1667,0.25,0.5,0.3333,0.5,0.75,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,SL,Slider,0,1,0,0,0,0,0,0,0,90.8,90.8,-9.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682634,kevin alcántara,R,ST,Sweeper,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,CH,Changeup,5,8,3,0,0,0,0,2,0,103.0,90.49,14.88,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,FC,Cutter,3,6,4,1,1,1,1,1,3,106.4,70.38,3.83,0.3333,0.3333,0.1667,0.3333,0.3333,0.1667,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,FF,4-Seam Fastball,16,24,18,0,1,2,1,7,11,104.4,84.55,21.62,0.0,0.0625,0.0417,0.125,0.0625,0.2917,0.4583,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,FO,Forkball,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,FS,Split-Finger,8,7,4,0,0,0,0,2,2,92.7,76.6,21.57,0.0,0.0,0.0,0.0,0.0,0.2857,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,SI,Sinker,13,14,6,0,0,2,0,2,4,100.0,85.93,3.36,0.0,0.0,0.0,0.1538,0.0,0.1429,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,SL,Slider,5,8,4,0,0,0,0,0,1,102.4,70.15,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,L,ST,Sweeper,1,1,0,0,0,0,0,0,0,73.7,73.7,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,CH,Changeup,7,10,6,1,1,3,1,4,5,102.9,86.97,9.2,0.1429,0.1429,0.1,0.4286,0.1429,0.4,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,FC,Cutter,2,4,3,0,0,1,0,1,2,102.7,84.02,26.5,0.0,0.0,0.0,0.5,0.0,0.25,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,FF,4-Seam Fastball,9,8,8,0,2,3,2,5,8,108.4,83.64,22.0,0.0,0.2222,0.25,0.3333,0.2222,0.625,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,FS,Split-Finger,2,3,2,0,0,1,0,1,1,99.1,84.9,9.67,0.0,0.0,0.0,0.5,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,SI,Sinker,4,4,2,0,0,1,0,0,1,108.1,91.33,10.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,SL,Slider,2,1,0,0,0,0,0,0,0,90.0,90.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,ST,Sweeper,1,2,2,0,0,0,0,1,0,87.4,75.9,54.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682657,angel martínez,R,SV,Slurve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,CH,Changeup,7,13,6,0,0,1,0,1,4,111.6,71.66,-4.77,0.0,0.0,0.0,0.1429,0.0,0.0769,0.3077,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,CU,Curveball,7,6,4,0,0,0,0,1,1,91.4,66.5,9.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,FC,Cutter,2,3,3,0,0,0,0,0,2,83.3,72.63,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,FF,4-Seam Fastball,13,18,14,0,0,2,0,1,5,108.6,80.08,30.33,0.0,0.0,0.0,0.1538,0.0,0.0556,0.2778,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,FS,Split-Finger,1,1,0,0,0,0,0,0,0,88.1,88.1,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,SI,Sinker,16,20,9,0,0,1,0,0,2,110.6,84.66,8.4,0.0,0.0,0.0,0.0625,0.0,0.0,0.1,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,SL,Slider,8,11,7,0,0,0,0,2,4,92.2,77.13,3.45,0.0,0.0,0.0,0.0,0.0,0.1818,0.3636,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682663,agustín ramírez,R,ST,Sweeper,6,9,7,0,0,1,0,2,2,107.8,82.47,32.56,0.0,0.0,0.0,0.1667,0.0,0.2222,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,CH,Changeup,3,6,2,0,0,0,0,1,1,96.8,82.33,-10.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,CU,Curveball,3,4,1,0,0,0,0,0,0,78.1,62.85,-20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,FC,Cutter,1,3,3,0,0,0,0,0,0,71.8,62.3,57.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,FF,4-Seam Fastball,12,15,12,0,0,3,0,2,5,105.9,86.35,27.67,0.0,0.0,0.0,0.25,0.0,0.1333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,FS,Split-Finger,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,SI,Sinker,6,9,3,0,0,0,0,0,2,109.0,80.13,-7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
682668,luisangel acuña,R,SL,Slider,3,3,1,0,0,0,0,0,0,96.6,72.37,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
